"sneakers_ref","img_url2","title","color","brand","img_url"
"VA38COU1Q","https://assets.caliroots.com/images/463793/original.jpg","Vans - Gilbert Crockett 2 Pro","Marron","Vans","https://assets.caliroots.com/images/463790/original.jpg"
"VA347XU2E","https://assets.caliroots.com/images/463817/original.jpg","Vans - Style 112 Pro","Rouge","Vans","https://assets.caliroots.com/images/463816/original.jpg"
"VA38EMU5M","https://assets.caliroots.com/images/463826/original.jpg","Vans - Authentic","Rouge","Vans","https://assets.caliroots.com/images/463832/original.jpg"
"M990WE2","https://assets.caliroots.com/images/464262/original.jpg","New Balance - M990we2","Blanc","New Balance","https://assets.caliroots.com/images/464257/original.jpg"
"ML574EPC","https://assets.caliroots.com/images/464265/original.jpg","New Balance - Ml574epc","Gris","New Balance","https://assets.caliroots.com/images/464267/original.jpg"
"MRL247WS","https://assets.caliroots.com/images/464273/original.jpg","New Balance - Mrl247ws","Blanc","New Balance","https://assets.caliroots.com/images/464278/original.jpg"
"MRL247WT","https://assets.caliroots.com/images/464285/original.jpg","New Balance - Mrl247wt","Marron","New Balance","https://assets.caliroots.com/images/464281/original.jpg"
"U520DA","https://assets.caliroots.com/images/464297/original.jpg","New Balance - U520da","Gris","New Balance","https://assets.caliroots.com/images/464299/original.jpg"
"W990SM4","https://assets.caliroots.com/images/464312/original.jpg","New Balance - W990sm4","Vert","New Balance","https://assets.caliroots.com/images/464313/original.jpg"
"361805C","https://assets.caliroots.com/images/464322/original.jpg","Converse - Kids One Star Ox","Rouge","Converse","https://assets.caliroots.com/images/464325/original.jpg"
"361812C","https://assets.caliroots.com/images/464327/original.jpg","Converse - Kids One Star Ox","Noir","Converse","https://assets.caliroots.com/images/464328/original.jpg"
"161442C","https://assets.caliroots.com/images/464346/original.jpg","Converse - Chuck Taylor 70 Hi","Rose","Converse","https://assets.caliroots.com/images/464344/original.jpg"
"161445C","https://assets.caliroots.com/images/464363/original.jpg","Converse - Chuck Taylor 70 Ox","Rose","Converse","https://assets.caliroots.com/images/464366/original.jpg"
"161448C","https://assets.caliroots.com/images/464371/original.jpg","Converse - Chuck Taylor 70 Ox","Kaki","Converse","https://assets.caliroots.com/images/464368/original.jpg"
"161450C","https://assets.caliroots.com/images/464376/original.jpg","Converse - Chuck Taylor 70 Ox","Noir","Converse","https://assets.caliroots.com/images/464375/original.jpg"
"161616C","https://assets.caliroots.com/images/464405/original.jpg","Converse - One Star Ox","Vert","Converse","https://assets.caliroots.com/images/464403/original.jpg"
"B37365","https://assets.caliroots.com/images/464544/original.jpg","adidas Originals - Pod-S3-1","Gris","adidas","https://assets.caliroots.com/images/464546/original.jpg"
"161523C","https://assets.caliroots.com/images/464582/original.jpg","Cons Skate - One Star Pro Ox","Violet","Cons Skate","https://assets.caliroots.com/images/464584/original.jpg"
"161524C","https://assets.caliroots.com/images/464592/original.jpg","Cons Skate - One Star Pro Ox","Vert","Cons Skate","https://assets.caliroots.com/images/464596/original.jpg"
"161526C","https://assets.caliroots.com/images/464602/original.jpg","Cons Skate - One Star Pro Cc","Violet","Cons Skate","https://assets.caliroots.com/images/464605/original.jpg"
"161527C","https://assets.caliroots.com/images/464614/original.jpg","Cons Skate - One Star Pro Cc","Jaune","Cons Skate","https://assets.caliroots.com/images/464612/original.jpg"
"758491C","https://assets.caliroots.com/images/464621/original.jpg","Converse - One Star 2V Ox","Noir","Converse","https://assets.caliroots.com/images/464620/original.jpg"
"538416-103","https://assets.caliroots.com/images/464838/original.jpg","Nike - Air Max 95 Premium","Blanc","Nike","https://assets.caliroots.com/images/464839/original.jpg"
"700155-103","https://assets.caliroots.com/images/464847/original.jpg","Nike - Air Max 90 Premium","Blanc","Nike","https://assets.caliroots.com/images/464844/original.jpg"
"CG5952","https://assets.caliroots.com/images/464973/original.jpg","adidas by C.P Company - Kamanda Mii","Marron","adidas","https://assets.caliroots.com/images/464975/original.jpg"
"CN6033","https://assets.caliroots.com/images/465035/original.jpg","Reebok - Daytona Dmx","Blanc","Reebok","https://assets.caliroots.com/images/465037/original.jpg"
"333824-641","https://assets.caliroots.com/images/465222/original.jpg","Nike - Zoom Stefan Janoski","Rouge","Nike","https://assets.caliroots.com/images/465224/original.jpg"
"366310-01","https://assets.caliroots.com/images/465256/original.jpg","Puma - X The Weekend Suede Classic","Noir","Puma","https://assets.caliroots.com/images/465259/original.jpg"
"366310-02","https://assets.caliroots.com/images/465270/original.jpg","Puma - X The Weekend Suede Classic","Gris","Puma","https://assets.caliroots.com/images/465268/original.jpg"
"368406-01","https://assets.caliroots.com/images/465285/original.jpg","Puma - X Roland Rs-0","Noir","Puma","https://assets.caliroots.com/images/465283/original.jpg"
"368405-01","https://assets.caliroots.com/images/465346/original.jpg","Puma - X Roland Rs-100","Noir","Puma","https://assets.caliroots.com/images/465345/original.jpg"
"MSLA","https://assets.caliroots.com/images/460870/original.jpg","Eytys - Mother Suede","Violet","Eytys","https://assets.caliroots.com/images/465413/original.jpg"
"MS247TO","https://assets.caliroots.com/images/465697/original.jpg","New Balance - Ms247to","Noir","New Balance","https://assets.caliroots.com/images/465692/original.jpg"
"MS247TG","https://assets.caliroots.com/images/465704/original.jpg","New Balance - Ms247tg","Gris","New Balance","https://assets.caliroots.com/images/465699/original.jpg"
"MS247TN","https://assets.caliroots.com/images/465713/original.jpg","New Balance - Ms247tn","Gris","New Balance","https://assets.caliroots.com/images/465711/original.jpg"
"V97M9X1","https://assets.caliroots.com/images/465732/original.jpg","Vans - Slip-On Pro","Noir","Vans","https://assets.caliroots.com/images/465734/original.jpg"
"F34244","https://assets.caliroots.com/images/465764/original.jpg","adidas by Raf Simons - Raf Simons Detroit Runner","Vert","adidas","https://assets.caliroots.com/images/465766/original.jpg"
"F34247","https://assets.caliroots.com/images/465770/original.jpg","adidas by Raf Simons - Raf Simons Detroit Runner","Gris","adidas","https://assets.caliroots.com/images/465771/original.jpg"
"AT8437-001","https://assets.caliroots.com/images/465870/original.jpg","Nike - Air Max 97","Noir","Nike","https://assets.caliroots.com/images/465871/original.jpg"
"921733-700","https://assets.caliroots.com/images/465876/original.jpg","Nike - Wmns Air Max 97","OR","Nike","https://assets.caliroots.com/images/465877/original.jpg"
"B41776","https://assets.caliroots.com/images/466273/original.jpg","adidas Skateboarding - 3St.001","Bleu","adidas","https://assets.caliroots.com/images/466276/original.jpg"
"367411-01","https://assets.caliroots.com/images/466485/original.jpg","Puma - X Big Sean Clyde","Kaki","Puma","https://assets.caliroots.com/images/466481/original.jpg"
"367412-01","https://assets.caliroots.com/images/466492/original.jpg","Puma - X Big Sean Breaker Swan","Blanc","Puma","https://assets.caliroots.com/images/466488/original.jpg"
"B37594","https://assets.caliroots.com/images/466897/original.jpg","adidas Originals - Tubular Shadow","Gris","adidas","https://assets.caliroots.com/images/466893/original.jpg"
"B27820","https://assets.caliroots.com/images/467700/original.jpg","adidas Skateboarding - 3St.003","Noir","adidas","https://assets.caliroots.com/images/467696/original.jpg"
"V00UDFU9N","https://assets.caliroots.com/images/467784/original.jpg","Vans Vault - Og Classic Slip-On (Inside Out)","Blanc","Vans","https://assets.caliroots.com/images/467786/original.jpg"
"B22744","https://assets.caliroots.com/images/468227/original.jpg","adidas Skateboarding - Lucas Premiere","Noir","adidas","https://assets.caliroots.com/images/468228/original.jpg"
"161478C","https://assets.caliroots.com/images/468249/original.jpg","Converse - Chuck Taylor 70 Hi","Rouge","Converse","https://assets.caliroots.com/images/468250/original.jpg"
"161613C","https://assets.caliroots.com/images/468266/original.jpg","Converse - One Star Ox","Rouge","Converse","https://assets.caliroots.com/images/468270/original.jpg"
"161617C","https://assets.caliroots.com/images/468275/original.jpg","Converse - One Star Ox","Orange","Converse","https://assets.caliroots.com/images/468281/original.jpg"
"161618C","https://assets.caliroots.com/images/468286/original.jpg","Converse - One Star Ox","Violet","Converse","https://assets.caliroots.com/images/468289/original.jpg"
"161630C","https://assets.caliroots.com/images/468301/original.jpg","Converse - One Star Ox","Vert","Converse","https://assets.caliroots.com/images/468299/original.jpg"
"161631C","https://assets.caliroots.com/images/468310/original.jpg","Converse - One Star Ox","Rouge","Converse","https://assets.caliroots.com/images/468308/original.jpg"
"161633C","https://assets.caliroots.com/images/468320/original.jpg","Converse - One Star Ox","Bleu","Converse","https://assets.caliroots.com/images/468318/original.jpg"
"761999C","https://assets.caliroots.com/images/468331/original.jpg","Converse - One Star 2V","Orange","Converse","https://assets.caliroots.com/images/468327/original.jpg"
"VA3DP5Q4D","https://assets.caliroots.com/images/468349/original.jpg","Vans Vault - Ultrarange Hi Gortex","Bleu","Vans","https://assets.caliroots.com/images/468344/original.jpg"
"VA3DP55YC","https://assets.caliroots.com/images/468359/original.jpg","Vans Vault - Ultrarange Hi Gortex","Noir","Vans","https://assets.caliroots.com/images/468352/original.jpg"
"1191A125-001","https://assets.caliroots.com/images/468680/original.jpg","Asics - Gel-Saga","Noir","Asics","https://assets.caliroots.com/images/468679/original.jpg"
"1191A125-600","https://assets.caliroots.com/images/468686/original.jpg","Asics - Gel-Saga","Rouge","Asics","https://assets.caliroots.com/images/468687/original.jpg"
"1191A125-200","https://assets.caliroots.com/images/468691/original.jpg","Asics - Gel-Saga","Blanc","Asics","https://assets.caliroots.com/images/468695/original.jpg"
"CM8266","https://assets.caliroots.com/images/468875/original.jpg","adidas Originals - Ultra Boost Laceless","Gris","adidas","https://assets.caliroots.com/images/468873/original.jpg"
"CM8267","https://assets.caliroots.com/images/468881/original.jpg","adidas Originals - Ultra Boost Laceless","Gris","adidas","https://assets.caliroots.com/images/468882/original.jpg"
"VA3CXNSJH","https://assets.caliroots.com/images/468972/original.jpg","Vans Vault - X Wood Wood Og Era Lx","Blanc","Vans","https://assets.caliroots.com/images/468968/original.jpg"
"538416-017","https://assets.caliroots.com/images/469214/original.jpg","Nike - Air Max 95 Premium","Noir","Nike","https://assets.caliroots.com/images/469212/original.jpg"
"538416-019","https://assets.caliroots.com/images/469221/original.jpg","Nike - Air Max 95 Premium","Vert","Nike","https://assets.caliroots.com/images/469217/original.jpg"
"700155-015","https://assets.caliroots.com/images/469228/original.jpg","Nike - Air Max90 Premium","Noir","Nike","https://assets.caliroots.com/images/469225/original.jpg"
"700155-604","https://assets.caliroots.com/images/469239/original.jpg","Nike - Air Max90 Premium","Rouge","Nike","https://assets.caliroots.com/images/469237/original.jpg"
"AV8220-001","https://assets.caliroots.com/images/469265/original.jpg","Nike - W Air Max 97 Se","Noir","Nike","https://assets.caliroots.com/images/469266/original.jpg"
"AQ0603","https://assets.caliroots.com/images/469810/original.jpg","adidas Fotball - Predator Tango 18+","Noir","adidas","https://assets.caliroots.com/images/469814/original.jpg"
"V00UDFU9Q","https://assets.caliroots.com/images/469832/original.jpg","Vans Vault - Og Classic Slip On Lx","Noir","Vans","https://assets.caliroots.com/images/469826/original.jpg"
"V00UDFUA1","https://assets.caliroots.com/images/469834/original.jpg","Vans Vault - Og Classic Slip On Lx","Rouge","Vans","https://assets.caliroots.com/images/469838/original.jpg"
"AO4537-001","https://assets.caliroots.com/images/470067/original.jpg","Nike - Air Vapormax Light Ii","Noir","Nike","https://assets.caliroots.com/images/470068/original.jpg"
"AO4537-002","https://assets.caliroots.com/images/470072/original.jpg","Nike - Air Vapormax Light Ii","Noir","Nike","https://assets.caliroots.com/images/470077/original.jpg"
"366321-01","https://assets.caliroots.com/images/470107/original.jpg","Puma - X Santa Cruz Suede Classic","Noir","Puma","https://assets.caliroots.com/images/470110/original.jpg"
"367814-03","https://assets.caliroots.com/images/470305/original.jpg","Puma - Suede Platform Trace Animal Wmns","Rose","Puma","https://assets.caliroots.com/images/470304/original.jpg"
"VA2XSNUE8","https://assets.caliroots.com/images/470325/original.jpg","Vans - Uy Sk8-Hi Mte","Marron","Vans","https://assets.caliroots.com/images/470320/original.jpg"
"VA2XSBRK4","https://assets.caliroots.com/images/470331/original.jpg","Vans - Sk8-Hi Reissue","Multicolore","Vans","https://assets.caliroots.com/images/470334/original.jpg"
"VA3TKQUCS","https://assets.caliroots.com/images/470347/original.jpg","Vans - Sk8-Mid Reissue Ghillie Mte","Kaki","Vans","https://assets.caliroots.com/images/470351/original.jpg"
"VA33TXUC4","https://assets.caliroots.com/images/470400/original.jpg","Vans - Sk8-Hi Mte","Rouge","Vans","https://assets.caliroots.com/images/470401/original.jpg"
"VA33TXUCB","https://assets.caliroots.com/images/470407/original.jpg","Vans - Sk8-Hi Mte","Bleu","Vans","https://assets.caliroots.com/images/470406/original.jpg"
"VA38EMRK2","https://assets.caliroots.com/images/470416/original.jpg","Vans - Authentic","Bleu","Vans","https://assets.caliroots.com/images/470420/original.jpg"
"B41480","https://assets.caliroots.com/images/471071/original.jpg","adidas Originals - Montreal 76","Vert","adidas","https://assets.caliroots.com/images/471067/original.jpg"
"368456-01","https://assets.caliroots.com/images/471214/original.jpg","Puma - X Polaroid Rs-100","Blanc","Puma","https://assets.caliroots.com/images/471205/original.jpg"
"1191A064-008","https://assets.caliroots.com/images/471750/original.jpg","Asics - X Monkeytime Gel-Mai","Noir","Asics","https://assets.caliroots.com/images/471748/original.jpg"
"D5K1L-200","https://assets.caliroots.com/images/471758/original.jpg","Asics - Gsm","Kaki","Asics","https://assets.caliroots.com/images/471757/original.jpg"
"H704Y-001","https://assets.caliroots.com/images/471768/original.jpg","Asics - Gel-Ds Trainer Og","Noir","Asics","https://assets.caliroots.com/images/471764/original.jpg"
"749766-035","https://assets.caliroots.com/images/471781/original.jpg","Nike - Air Max 95 Essential","Gris","Nike","https://assets.caliroots.com/images/471785/original.jpg"
"AR4211-001","https://assets.caliroots.com/images/471818/original.jpg","Nike - Exp-X14","Gris","Nike","https://assets.caliroots.com/images/471816/original.jpg"
"AR4211-200","https://assets.caliroots.com/images/471825/original.jpg","Nike - Exp-X14","Marron","Nike","https://assets.caliroots.com/images/471828/original.jpg"
"366305-01","https://assets.caliroots.com/images/471860/original.jpg","Puma - X Poggy Suede Classic","Bleu","Puma","https://assets.caliroots.com/images/471861/original.jpg"
"367313-01","https://assets.caliroots.com/images/471866/original.jpg","Puma - X Han Trailfox Disc","Blanc","Puma","https://assets.caliroots.com/images/471869/original.jpg"
"367313-02","https://assets.caliroots.com/images/471878/original.jpg","Puma - X Han Trailfox Disc","Gris","Puma","https://assets.caliroots.com/images/471874/original.jpg"
"B96261","https://assets.caliroots.com/images/471898/original.jpg","adidas Skateboarding - 3St.002","Noir","adidas","https://assets.caliroots.com/images/471902/original.jpg"
"367187-02","https://assets.caliroots.com/images/471955/original.jpg","Puma - X Han Avid","Gris","Puma","https://assets.caliroots.com/images/471958/original.jpg"
"B96502","https://assets.caliroots.com/images/472219/original.jpg","adidas Originals - W Arkyn","Noir","adidas","https://assets.caliroots.com/images/472223/original.jpg"
"F34260","https://assets.caliroots.com/images/473026/original.jpg","adidas by Raf Simons - Stan Smith","Bleu","adidas","https://assets.caliroots.com/images/473020/original.jpg"
"F34269","https://assets.caliroots.com/images/473035/original.jpg","adidas by Raf Simons - Stan Smith","Rose","adidas","https://assets.caliroots.com/images/473032/original.jpg"
"F34266","https://assets.caliroots.com/images/473041/original.jpg","adidas by Raf Simons - Ozweego","Vert","adidas","https://assets.caliroots.com/images/473045/original.jpg"
"CN3715","https://assets.caliroots.com/images/473098/original.jpg","Reebok - Instapump Fury Og Ultk","Noir","Reebok","https://assets.caliroots.com/images/473094/original.jpg"
"CN3863","https://assets.caliroots.com/images/473107/original.jpg","Reebok - Club Workout Mu","Multicolore","Reebok","https://assets.caliroots.com/images/473106/original.jpg"
"CN3864","https://assets.caliroots.com/images/473113/original.jpg","Reebok - Club C 85 Mu","Multicolore","Reebok","https://assets.caliroots.com/images/473111/original.jpg"
"CN3865","https://assets.caliroots.com/images/473124/original.jpg","Reebok - Club C 85 Mu","Multicolore","Reebok","https://assets.caliroots.com/images/473119/original.jpg"
"CN3866","https://assets.caliroots.com/images/473134/original.jpg","Reebok - Club C 85 Mu","Multicolore","Reebok","https://assets.caliroots.com/images/473127/original.jpg"
"CN3867","https://assets.caliroots.com/images/473138/original.jpg","Reebok - Club C 85 Mu","Multicolore","Reebok","https://assets.caliroots.com/images/473135/original.jpg"
"CN3872","https://assets.caliroots.com/images/473146/original.jpg","Reebok - Cl Leather Ripple M","Multicolore","Reebok","https://assets.caliroots.com/images/473145/original.jpg"
"CN3873","https://assets.caliroots.com/images/473152/original.jpg","Reebok - Cl Leather Ripple M","Vert","Reebok","https://assets.caliroots.com/images/473157/original.jpg"
"CN3874","https://assets.caliroots.com/images/473163/original.jpg","Reebok - Classic Leather Ripple M","Kaki","Reebok","https://assets.caliroots.com/images/473168/original.jpg"
"CN3861","https://assets.caliroots.com/images/473175/original.jpg","Reebok - Club Workout Mu","Multicolore","Reebok","https://assets.caliroots.com/images/473174/original.jpg"
"921304-800","https://assets.caliroots.com/images/473667/original.jpg","Nike - Wmns Air Max 90 Leather","Rose","Nike","https://assets.caliroots.com/images/473664/original.jpg"
"1013A014-400","https://assets.caliroots.com/images/474532/original.jpg","Asics - X Harmony Gel-Venture 6","Bleu","Asics","https://assets.caliroots.com/images/474538/original.jpg"
"942237-002","https://assets.caliroots.com/images/474556/original.jpg","Nike - Delta Force Vulc","Noir","Nike","https://assets.caliroots.com/images/474551/original.jpg"
"942237-112","https://assets.caliroots.com/images/474564/original.jpg","Nike - Delta Force Vulc","Blanc","Nike","https://assets.caliroots.com/images/474559/original.jpg"
"163012C","https://assets.caliroots.com/images/474667/original.jpg","Undercover - X Undercover Chuck 70 Ox","Rouge","Undercover","https://assets.caliroots.com/images/474666/original.jpg"
"163013C","https://assets.caliroots.com/images/474673/original.jpg","Converse - X Undercover Chuck 70 Ox","Blanc","Converse","https://assets.caliroots.com/images/474672/original.jpg"
"B37150","https://assets.caliroots.com/images/474835/original.jpg","adidas Originals - Campus W","Noir","adidas","https://assets.caliroots.com/images/474833/original.jpg"
"554724-054","https://assets.caliroots.com/images/475224/original.jpg","Jordan - Air Jordan 1 Mid","Rouge","Jordan","https://assets.caliroots.com/images/475227/original.jpg"
"685153-003","https://assets.caliroots.com/images/475241/original.jpg","Nike - Air Max Penny","Noir","Nike","https://assets.caliroots.com/images/475239/original.jpg"
"704830-016","https://assets.caliroots.com/images/475248/original.jpg","Nike - Air Huarache Run Premium","Gris","Nike","https://assets.caliroots.com/images/475246/original.jpg"
"704830-700","https://assets.caliroots.com/images/475256/original.jpg","Nike - Air Huarache Run Premium","Marron","Nike","https://assets.caliroots.com/images/475255/original.jpg"
"749571-002","https://assets.caliroots.com/images/475265/original.jpg","Nike - Classic Cortez Leather","Noir","Nike","https://assets.caliroots.com/images/475263/original.jpg"
"833564-008","https://assets.caliroots.com/images/475277/original.jpg","Nike - Zoom Janoski Slip On","Noir","Nike","https://assets.caliroots.com/images/475270/original.jpg"
"844447-008","https://assets.caliroots.com/images/475279/original.jpg","Nike - Koston Hypervulc","Noir","Nike","https://assets.caliroots.com/images/475282/original.jpg"
"858876-003","https://assets.caliroots.com/images/475291/original.jpg","Nike - Air Max 1 Premium Se","Noir","Nike","https://assets.caliroots.com/images/475287/original.jpg"
"924447-003","https://assets.caliroots.com/images/475322/original.jpg","Nike - Air Max 90 Ultra 2.0 Leather","Noir","Nike","https://assets.caliroots.com/images/475319/original.jpg"
"AA1117-300","https://assets.caliroots.com/images/475329/original.jpg","Nike - Air Force 107 Lv8 Suede","Vert","Nike","https://assets.caliroots.com/images/475328/original.jpg"
"AA4272-003","https://assets.caliroots.com/images/475344/original.jpg","Nike - Nyjah Free","Noir","Nike","https://assets.caliroots.com/images/475346/original.jpg"
"AA4272-200","https://assets.caliroots.com/images/475352/original.jpg","Nike - Nyjah Free","Kaki","Nike","https://assets.caliroots.com/images/475351/original.jpg"
"AH3366-003","https://assets.caliroots.com/images/475364/original.jpg","Nike - Zoom Blazer Chukka Xt","Gris","Nike","https://assets.caliroots.com/images/475365/original.jpg"
"AJ2998-004","https://assets.caliroots.com/images/475400/original.jpg","Nike - Air More Money","Noir","Nike","https://assets.caliroots.com/images/475399/original.jpg"
"BQ6817-002","https://assets.caliroots.com/images/475475/original.jpg","Nike - Dunk Low Pro","Noir","Nike","https://assets.caliroots.com/images/475478/original.jpg"
"807443-016","https://assets.caliroots.com/images/475482/original.jpg","Nike - Wmns Air Max 95 Premium","Gris","Nike","https://assets.caliroots.com/images/475485/original.jpg"
"314996-404","https://assets.caliroots.com/images/475720/original.jpg","Nike - Air Foamposite 1","Bleu","Nike","https://assets.caliroots.com/images/475722/original.jpg"
"924447-700","https://assets.caliroots.com/images/475728/original.jpg","Nike - Air Max 90 Ultra 2.0 Ltr","Marron","Nike","https://assets.caliroots.com/images/475731/original.jpg"
"319986-039","https://assets.caliroots.com/images/475773/original.jpg","Nike - Wmns Air Max 1","Noir","Nike","https://assets.caliroots.com/images/475776/original.jpg"
"AV7012-200","https://assets.caliroots.com/images/476339/original.jpg","Nike - Air Force 107","Marron","Nike","https://assets.caliroots.com/images/476342/original.jpg"
"368054-01","https://assets.caliroots.com/images/476354/original.jpg","Puma - X Emory Jones Rs-100","Blanc","Puma","https://assets.caliroots.com/images/476351/original.jpg"
"3021766-400","https://assets.caliroots.com/images/476538/original.jpg","Under Armour - Forge 96","Bleu","Under Armour","https://assets.caliroots.com/images/476534/original.jpg"
"3021795-101","https://assets.caliroots.com/images/476557/original.jpg","Under Armour - Forge 96","Blanc","Under Armour","https://assets.caliroots.com/images/476562/original.jpg"
"3021795-102","https://assets.caliroots.com/images/476574/original.jpg","Under Armour - Forge 96","Blanc","Under Armour","https://assets.caliroots.com/images/476570/original.jpg"
"B22714","https://assets.caliroots.com/images/476745/original.jpg","adidas Skateboarding - Campus Adv","Rouge","adidas","https://assets.caliroots.com/images/476750/original.jpg"
"B22715","https://assets.caliroots.com/images/476757/original.jpg","adidas Skateboarding - Campus Adv","Bleu","adidas","https://assets.caliroots.com/images/476752/original.jpg"
"AR1575-779","https://assets.caliroots.com/images/476789/original.jpg","Nike - Zoom Janoski Premium","Marron","Nike","https://assets.caliroots.com/images/476793/original.jpg"
"CN3956","https://assets.caliroots.com/images/476826/original.jpg","Reebok - 3D Op. Pro","Noir","Reebok","https://assets.caliroots.com/images/476830/original.jpg"
"368053-01","https://assets.caliroots.com/images/477461/original.jpg","Puma - X Emory Jones Rs-0","Blanc","Puma","https://assets.caliroots.com/images/477463/original.jpg"
"368055-01","https://assets.caliroots.com/images/477472/original.jpg","Puma - X Emory Jones Clyde","Blanc","Puma","https://assets.caliroots.com/images/477469/original.jpg"
"191767-01","https://assets.caliroots.com/images/477565/original.jpg","Puma - X Selena Gomez Defy Wmns","Gris","Puma","https://assets.caliroots.com/images/477562/original.jpg"
"B37834","https://assets.caliroots.com/images/478045/original.jpg","adidas Originals - Campus","Bleu","adidas","https://assets.caliroots.com/images/478043/original.jpg"
"B37873","https://assets.caliroots.com/images/478054/original.jpg","adidas Originals - Forum Lo Decon","Blanc","adidas","https://assets.caliroots.com/images/478055/original.jpg"
"B37149","https://assets.caliroots.com/images/478076/original.jpg","adidas Originals - Campus W","Gris","adidas","https://assets.caliroots.com/images/478080/original.jpg"
"307960-020","https://assets.caliroots.com/images/478116/original.jpg","Nike - Wmns Air Max 95","Noir","Nike","https://assets.caliroots.com/images/478120/original.jpg"
"634835-012","https://assets.caliroots.com/images/478132/original.jpg","Nike - Wmns Air Huarache Run","Noir","Nike","https://assets.caliroots.com/images/478137/original.jpg"
"366884-01","https://assets.caliroots.com/images/478157/original.jpg","Puma - Rs-0 Optic","Argent","Puma","https://assets.caliroots.com/images/478161/original.jpg"
"366989-01","https://assets.caliroots.com/images/478166/original.jpg","Puma - Breaker Hi Blocked","Gris","Puma","https://assets.caliroots.com/images/478165/original.jpg"
"DV3941","https://assets.caliroots.com/images/478189/original.jpg","Reebok - Aztrek","Gris","Reebok","https://assets.caliroots.com/images/478191/original.jpg"
"D96727","https://assets.caliroots.com/images/478694/original.jpg","adidas Originals - Prophere","Blanc","adidas","https://assets.caliroots.com/images/478688/original.jpg"
"B37660","https://assets.caliroots.com/images/478700/original.jpg","adidas Originals - Prophere W","Noir","adidas","https://assets.caliroots.com/images/478695/original.jpg"
"AQ0417","https://assets.caliroots.com/images/478870/original.jpg","adidas Originals - Adizero Prime Ltd","Blanc","adidas","https://assets.caliroots.com/images/478875/original.jpg"
"B37640","https://assets.caliroots.com/images/478890/original.jpg","adidas Originals - Nmd_Racer Pk","Noir","adidas","https://assets.caliroots.com/images/478895/original.jpg"
"B37641","https://assets.caliroots.com/images/478901/original.jpg","adidas Originals - Nmd_Racer Pk","Jaune","adidas","https://assets.caliroots.com/images/478903/original.jpg"
"AQ1024","https://assets.caliroots.com/images/478916/original.jpg","adidas Originals - Swift Run Barrier","Gris","adidas","https://assets.caliroots.com/images/478914/original.jpg"
"B37701","https://assets.caliroots.com/images/478922/original.jpg","adidas Originals - Swift Run Barrier","Noir","adidas","https://assets.caliroots.com/images/478927/original.jpg"
"B37702","https://assets.caliroots.com/images/478930/original.jpg","adidas Originals - Swift Run Barrier","Multicolore","adidas","https://assets.caliroots.com/images/478931/original.jpg"
"B37903","https://assets.caliroots.com/images/478977/original.jpg","Adi-Ease","Blanc","adidas","https://assets.caliroots.com/images/478975/original.jpg"
"B41987","https://assets.caliroots.com/images/478834/original.jpg","adidas Originals - Superstar","Noir","adidas","https://assets.caliroots.com/images/478998/original.jpg"
"B41989","https://assets.caliroots.com/images/478833/original.jpg","adidas Originals - Superstar","Blanc","adidas","https://assets.caliroots.com/images/479012/original.jpg"
"D98000","https://assets.caliroots.com/images/479039/original.jpg","adidas Originals - Superstar","Blanc","adidas","https://assets.caliroots.com/images/479040/original.jpg"
"BB7774","https://assets.caliroots.com/images/479043/original.jpg","adidas Originals - Superstar 80S","Gris","adidas","https://assets.caliroots.com/images/479047/original.jpg"
"B42229","https://assets.caliroots.com/images/479053/original.jpg","adidas Originals - Jeans","Gris","adidas","https://assets.caliroots.com/images/479056/original.jpg"
"D96647","https://assets.caliroots.com/images/479108/original.jpg","adidas Originals - Swift Run W","Blanc","adidas","https://assets.caliroots.com/images/479114/original.jpg"
"D96648","https://assets.caliroots.com/images/479117/original.jpg","adidas Originals - Swift Run W","Noir","adidas","https://assets.caliroots.com/images/479120/original.jpg"
"CN5478","https://assets.caliroots.com/images/479139/original.jpg","Reebok - Opus Fractional","Blanc","Reebok","https://assets.caliroots.com/images/479143/original.jpg"
"B22716","https://assets.caliroots.com/images/479314/original.jpg","adidas Skateboarding - Campus Adv","Noir","adidas","https://assets.caliroots.com/images/479313/original.jpg"
"554724-064","https://assets.caliroots.com/images/479347/original.jpg","Jordan - Air Jordan 1 Mid","Noir","Jordan","https://assets.caliroots.com/images/479345/original.jpg"
"OG-073MAIM-MID","https://assets.caliroots.com/images/479361/original.jpg","Aim‚àö¬© Leon Dore - X Suicoke Ron-Maim-Mid","Multicolore","Aimé Leon Dore","https://assets.caliroots.com/images/479363/original.jpg"
"857872-005","https://assets.caliroots.com/images/479495/original.jpg","Nike - Wmns Sf Air Force 1","Noir","Nike","https://assets.caliroots.com/images/479493/original.jpg"
"1010249-1FG","https://assets.caliroots.com/images/479401/original.jpg","Fila - Heritage Grunge L Mid","Blanc","Fila","https://assets.caliroots.com/images/479699/original.jpg"
"B22713","https://assets.caliroots.com/images/479914/original.jpg","adidas Skateboarding - 3Mc","Noir","adidas","https://assets.caliroots.com/images/479917/original.jpg"
"B22774","https://assets.caliroots.com/images/479952/original.jpg","adidas Skateboarding - Busenitz Vulc","Blanc","adidas","https://assets.caliroots.com/images/479956/original.jpg"
"1191A072-200","https://assets.caliroots.com/images/479964/original.jpg","Asics - X You Must Create Gel-Lyte Xt","Kaki","Asics","https://assets.caliroots.com/images/479961/original.jpg"
